feature,importance
3_1_8_lag_1,1.1974705e-05
16_1_2_lag_24,1.1973179e-05
8_0_29_rolling_24,1.1969153e-05
25_1_29_rolling_3,1.1968622e-05
25_2_31_rolling_12,1.1964758e-05
2_2_19_lag_24,1.1961789e-05
26_2_12_lag_168,1.1958319e-05
7_2_12_rolling_std_6,1.1957593e-05
9_2_15_rolling_3,1.1955198e-05
22_2_29_rolling_12,1.1954182e-05
23_0_22_rolling_std_24,1.1952777e-05
23_2_30_lag_6,1.1952453e-05
27_2_13_lag_12,1.19513425e-05
0_2_30_rolling_3,1.1942354e-05
15_2_24_rolling_std_24,1.1927671e-05
9_1_11_rolling_6,1.1927273e-05
15_0_18_lag_1,1.19267315e-05
14_2_23_rolling_std_6,1.1923151e-05
23_1_26_rolling_24,1.19231045e-05
2_0_21_lag_6,1.1918218e-05
12_1_21_lag_24,1.1908214e-05
19_1_2_rolling_std_6,1.1906062e-05
1_0_30_rolling_12,1.1905545e-05
14_1_8_rolling_std_6,1.19047445e-05
20_2_29_rolling_12,1.19028455e-05
25_1_12_rolling_12,1.1901799e-05
26_2_19_rolling_std_6,1.1897074e-05
18_2_11_rolling_6,1.1895355e-05
4_2_15_rolling_std_6,1.1892158e-05
4_1_24_lag_12,1.1884004e-05
27_1_30_lag_12,1.1882847e-05
26_0_28_rolling_std_6,1.1880561e-05
15_1_15_lag_6,1.1874992e-05
17_2_19_rolling_std_24,1.1873378e-05
20_2_14_lag_6,1.1870619e-05
12_1_8_rolling_12,1.186676e-05
4_1_11_rolling_24,1.1863605e-05
17_0_26_lag_168,1.1857053e-05
7_2_1_rolling_3,1.1853908e-05
0_2_14_lag_1,1.1853285e-05
11_2_15_rolling_std_24,1.1851715e-05
19_1_2_lag_12,1.1850024e-05
10_2_5_rolling_24,1.1848009e-05
1_0_1_rolling_6,1.1844036e-05
1_2_21_rolling_12,1.1842537e-05
19_2_14_rolling_3,1.1841699e-05
8_0_4_rolling_std_24,1.1838981e-05
9_2_13_rolling_12,1.183584e-05
4_0_12_lag_24,1.1834475e-05
26_1_18_rolling_12,1.1833945e-05
8_1_14_lag_24,1.1832768e-05
19_2_28_rolling_std_6,1.1828433e-05
21_1_21_lag_6,1.1827719e-05
0_0_9_rolling_12,1.1827151e-05
10_2_19_lag_24,1.1825643e-05
29_0_1_rolling_std_6,1.1824217e-05
16_2_19_lag_168,1.1824138e-05
25_2_12_rolling_std_6,1.1821619e-05
28_2_12_rolling_12,1.1819981e-05
12_2_26_rolling_12,1.1810781e-05
16_1_17_rolling_std_6,1.18064e-05
18_2_6_lag_12,1.180622e-05
28_2_27_rolling_3,1.1804924e-05
4_0_31_rolling_std_6,1.180416e-05
9_2_26_rolling_3,1.1797385e-05
6_1_11_rolling_24,1.179554e-05
21_0_7_lag_168,1.1793951e-05
20_1_24_lag_6,1.17935715e-05
7_2_17_lag_168,1.1784754e-05
14_1_12_lag_12,1.1781773e-05
4_2_13_lag_1,1.1781748e-05
23_1_30_rolling_6,1.1775243e-05
15_0_7_rolling_3,1.1765584e-05
16_1_17_lag_6,1.175995e-05
19_1_10_rolling_12,1.1757117e-05
24_0_7_rolling_3,1.1750209e-05
23_0_17_rolling_24,1.1750168e-05
12_1_31_lag_12,1.1748034e-05
17_1_7_rolling_std_24,1.1744809e-05
11_1_29_lag_24,1.1740526e-05
25_0_8_rolling_12,1.1739568e-05
15_0_6_lag_12,1.1739267e-05
2_2_16_lag_1,1.1738273e-05
24_2_3_rolling_3,1.1734401e-05
25_0_22_rolling_std_6,1.1733828e-05
10_1_24_lag_12,1.1731655e-05
8_1_8_rolling_12,1.1726352e-05
7_2_27_rolling_std_6,1.1725633e-05
20_2_18_lag_12,1.1722721e-05
11_2_21_rolling_3,1.1719564e-05
21_2_14_lag_1,1.1717323e-05
28_0_0_rolling_24,1.1713934e-05
4_0_23_rolling_12,1.1713427e-05
1_1_20_rolling_std_6,1.171307e-05
28_1_17_lag_24,1.1711176e-05
22_2_14_lag_168,1.1711125e-05
25_0_27_rolling_6,1.1711094e-05
8_1_0_lag_1,1.1707194e-05
11_0_30_rolling_std_24,1.170412e-05
24_2_8_rolling_std_6,1.1699226e-05
20_0_24_rolling_std_6,1.1694601e-05
0_2_19_rolling_6,1.1692461e-05
9_2_1_rolling_std_24,1.1689831e-05
16_0_19_rolling_std_6,1.16883e-05
14_2_27_rolling_3,1.1686486e-05
19_1_30_rolling_6,1.1685242e-05
3_2_6_lag_168,1.16838155e-05
7_2_16_lag_1,1.1682396e-05
10_2_4_lag_24,1.1677633e-05
18_1_9_lag_1,1.1675964e-05
25_1_12_lag_24,1.16735955e-05
4_2_19_lag_1,1.1666524e-05
12_2_20_rolling_24,1.1664562e-05
20_1_30_lag_12,1.1662915e-05
0_1_12_rolling_12,1.16576e-05
12_1_14_rolling_std_6,1.1654781e-05
18_0_5_lag_12,1.165418e-05
20_0_4_lag_24,1.1653017e-05
11_2_11_rolling_6,1.1653007e-05
18_2_21_lag_6,1.16515175e-05
14_1_14_lag_24,1.1650732e-05
27_2_2_rolling_24,1.1647849e-05
9_1_11_rolling_std_6,1.1641422e-05
26_1_13_lag_12,1.16359815e-05
6_1_14_lag_168,1.1632334e-05
9_1_23_rolling_12,1.1630563e-05
28_0_13_lag_24,1.1630388e-05
26_2_9_lag_1,1.1630237e-05
14_2_5_lag_168,1.1630217e-05
4_2_27_lag_24,1.1628541e-05
11_2_22_lag_168,1.1626599e-05
9_2_25_rolling_12,1.1625311e-05
22_1_21_lag_12,1.1619451e-05
2_2_14_lag_12,1.1619356e-05
21_0_29_lag_168,1.1618834e-05
6_2_17_rolling_3,1.1618494e-05
9_1_5_rolling_6,1.1617602e-05
15_0_15_lag_24,1.1613366e-05
12_0_12_rolling_std_6,1.1610684e-05
2_1_18_rolling_6,1.1601831e-05
0_0_9_lag_24,1.1595775e-05
13_1_6_rolling_24,1.15936955e-05
7_0_11_rolling_3,1.1592686e-05
3_1_19_lag_1,1.1592278e-05
4_0_19_rolling_12,1.1591083e-05
16_0_11_lag_24,1.159028e-05
17_1_19_lag_168,1.1590178e-05
23_2_9_rolling_std_6,1.1580868e-05
11_2_2_lag_1,1.15766325e-05
21_2_7_lag_6,1.157598e-05
7_2_10_lag_12,1.1573596e-05
19_2_20_rolling_6,1.1567037e-05
21_2_29_rolling_6,1.1564669e-05
29_2_29_lag_12,1.1562937e-05
10_1_2_rolling_3,1.1555658e-05
19_1_29_rolling_std_6,1.1551092e-05
28_0_2_lag_168,1.1549978e-05
17_2_14_rolling_6,1.1549634e-05
23_2_14_rolling_12,1.15476205e-05
25_2_30_rolling_std_6,1.154185e-05
2_0_31_rolling_std_24,1.1541316e-05
0_1_0_lag_168,1.1540805e-05
9_1_7_rolling_std_6,1.1534746e-05
21_2_18_lag_24,1.1530217e-05
9_2_20_rolling_6,1.1528738e-05
0_0_9_lag_6,1.152351e-05
26_1_9_rolling_std_6,1.15205585e-05
2_2_10_rolling_6,1.151376e-05
9_1_5_lag_168,1.1508044e-05
27_2_5_lag_24,1.1501774e-05
2_1_3_lag_12,1.1497012e-05
0_0_12_lag_168,1.1488618e-05
27_0_22_rolling_12,1.1486727e-05
8_2_12_rolling_std_6,1.1483624e-05
19_1_15_rolling_3,1.1474298e-05
9_0_12_lag_6,1.1470798e-05
15_1_8_lag_1,1.1470623e-05
13_0_17_rolling_std_24,1.1464462e-05
8_2_12_rolling_6,1.1464435e-05
27_1_16_rolling_std_24,1.1463303e-05
25_0_29_rolling_24,1.1461673e-05
16_0_4_lag_6,1.1459849e-05
5_0_8_lag_6,1.1458624e-05
7_2_28_rolling_6,1.1456968e-05
5_0_5_rolling_6,1.145577e-05
18_0_10_rolling_24,1.145571e-05
7_0_6_rolling_3,1.1452486e-05
3_1_0_rolling_24,1.1450929e-05
25_0_31_lag_12,1.144487e-05
8_1_3_lag_1,1.1435447e-05
21_2_14_rolling_12,1.1434055e-05
27_2_28_lag_6,1.1429198e-05
1_2_3_rolling_12,1.1427215e-05
25_1_29_lag_24,1.1424284e-05
9_1_3_lag_12,1.1416366e-05
14_2_19_lag_6,1.1416363e-05
12_1_28_rolling_24,1.1414278e-05
29_2_5_rolling_6,1.1412999e-05
21_2_22_rolling_6,1.1409196e-05
8_0_23_rolling_std_24,1.1407909e-05
16_1_18_rolling_3,1.1407045e-05
28_2_20_lag_24,1.1406483e-05
4_1_19_lag_168,1.1396577e-05
24_2_24_lag_6,1.1393664e-05
20_1_14_rolling_3,1.13932165e-05
21_0_0_rolling_24,1.1392818e-05
10_2_23_rolling_12,1.139251e-05
2_1_8_lag_1,1.1391898e-05
6_0_20_rolling_std_24,1.138958e-05
8_1_2_rolling_std_6,1.1387416e-05
29_0_31_lag_168,1.1384473e-05
6_2_0_rolling_3,1.1383818e-05
12_1_12_rolling_6,1.1379407e-05
14_1_22_lag_12,1.1377495e-05
22_0_10_lag_24,1.1375484e-05
26_1_9_rolling_6,1.1374922e-05
26_0_25_rolling_std_24,1.1374594e-05
14_1_12_rolling_6,1.137421e-05
13_1_24_lag_12,1.13715805e-05
28_0_4_lag_168,1.1367286e-05
2_0_24_rolling_std_6,1.1364844e-05
0_2_22_rolling_6,1.1364752e-05
0_1_3_lag_1,1.1362297e-05
8_1_10_rolling_3,1.1360792e-05
18_2_16_rolling_3,1.135766e-05
15_1_2_lag_24,1.1355333e-05
7_0_4_lag_12,1.1353255e-05
3_2_27_lag_168,1.135249e-05
26_0_28_lag_168,1.1350913e-05
3_2_9_lag_168,1.1349141e-05
2_0_30_rolling_std_24,1.1348472e-05
22_2_4_rolling_std_6,1.13477345e-05
0_1_27_lag_12,1.1345715e-05
14_2_18_lag_6,1.1336916e-05
20_0_17_lag_24,1.13343085e-05
9_1_15_rolling_6,1.1331454e-05
14_2_25_lag_12,1.132957e-05
19_0_18_lag_168,1.1325851e-05
13_2_9_rolling_12,1.1323694e-05
22_2_8_lag_168,1.1323166e-05
8_2_14_lag_6,1.1322811e-05
11_0_18_rolling_3,1.1322037e-05
5_0_23_rolling_24,1.1320639e-05
5_2_16_lag_168,1.1320527e-05
22_0_5_lag_168,1.1318958e-05
16_0_15_rolling_12,1.1318557e-05
20_0_4_rolling_6,1.13176e-05
25_2_5_rolling_std_24,1.1317455e-05
23_2_11_rolling_24,1.1313877e-05
16_0_2_rolling_std_6,1.1306616e-05
16_1_11_lag_12,1.1306492e-05
22_0_11_rolling_6,1.1306072e-05
17_0_5_rolling_12,1.1305426e-05
18_0_18_rolling_24,1.1301981e-05
15_2_23_lag_168,1.1300043e-05
5_2_18_rolling_std_24,1.129302e-05
24_1_6_lag_24,1.1287019e-05
16_0_12_rolling_std_6,1.1283927e-05
18_1_11_rolling_3,1.1283438e-05
14_1_12_lag_24,1.1283059e-05
2_2_19_rolling_std_6,1.1278642e-05
21_0_2_lag_168,1.1276691e-05
27_1_10_lag_24,1.127599e-05
24_1_10_rolling_24,1.1271758e-05
17_0_6_lag_168,1.1271528e-05
29_2_1_lag_24,1.1269367e-05
24_0_9_rolling_3,1.1258954e-05
27_1_29_lag_6,1.125514e-05
20_1_19_rolling_6,1.1254834e-05
1_2_10_lag_24,1.1251705e-05
18_2_12_rolling_6,1.1251699e-05
22_2_25_rolling_3,1.1249817e-05
7_0_8_lag_12,1.12483785e-05
4_2_13_lag_168,1.1245352e-05
17_0_6_lag_24,1.1243029e-05
5_0_27_rolling_6,1.1241077e-05
21_1_20_lag_168,1.1228716e-05
3_1_27_lag_24,1.122705e-05
12_1_25_lag_168,1.1219583e-05
10_0_18_rolling_std_6,1.121137e-05
12_1_6_lag_168,1.120584e-05
25_1_15_lag_1,1.1204838e-05
20_2_26_rolling_6,1.1201601e-05
2_2_15_rolling_std_6,1.1201088e-05
0_1_18_rolling_12,1.1197465e-05
8_1_22_lag_6,1.1192175e-05
22_0_8_rolling_6,1.1191852e-05
29_2_19_lag_168,1.11916315e-05
15_1_22_lag_168,1.1186524e-05
16_2_10_lag_6,1.1184133e-05
10_1_8_rolling_6,1.1183231e-05
13_1_11_rolling_3,1.1181286e-05
28_2_6_rolling_3,1.1181138e-05
23_1_12_rolling_std_6,1.11810905e-05
1_1_0_lag_168,1.1179582e-05
7_0_21_rolling_3,1.1176659e-05
14_1_7_rolling_24,1.1176287e-05
11_0_25_rolling_std_24,1.1168029e-05
26_1_6_rolling_3,1.1167844e-05
3_0_11_rolling_std_24,1.1159771e-05
17_0_23_lag_1,1.1159743e-05
17_2_19_lag_24,1.1159727e-05
25_1_17_lag_1,1.1157729e-05
21_1_29_lag_6,1.1156346e-05
17_2_19_rolling_std_6,1.1150911e-05
27_0_5_rolling_6,1.1146617e-05
4_0_5_lag_1,1.1145142e-05
24_1_3_rolling_24,1.1140729e-05
20_2_19_lag_1,1.1140536e-05
27_0_10_rolling_std_6,1.1140191e-05
25_2_22_rolling_12,1.11381005e-05
26_1_7_lag_24,1.1135793e-05
6_0_12_rolling_std_6,1.11305835e-05
11_0_10_rolling_3,1.1127885e-05
4_2_6_rolling_3,1.1126829e-05
28_2_12_lag_168,1.11244435e-05
7_1_18_lag_6,1.112377e-05
26_1_13_rolling_12,1.1122576e-05
23_0_0_rolling_12,1.1122187e-05
29_0_30_lag_6,1.1120692e-05
0_0_20_lag_1,1.1114668e-05
0_1_15_rolling_std_6,1.1113828e-05
27_2_17_rolling_3,1.1112972e-05
21_1_5_rolling_3,1.1107411e-05
1_0_25_lag_168,1.1103909e-05
11_0_21_rolling_6,1.1102367e-05
18_1_28_lag_24,1.1100652e-05
20_0_29_lag_1,1.1099872e-05
6_1_0_rolling_std_24,1.1095269e-05
10_0_17_rolling_3,1.1093846e-05
1_1_10_rolling_24,1.1090964e-05
20_1_30_rolling_24,1.1089253e-05
11_1_4_rolling_std_6,1.1088857e-05
29_2_1_lag_6,1.1088801e-05
3_1_24_lag_168,1.1086189e-05
27_1_14_lag_168,1.1085588e-05
4_2_26_rolling_24,1.10822575e-05
5_0_16_lag_1,1.1081973e-05
6_1_22_lag_1,1.108032e-05
20_0_11_rolling_std_24,1.1074839e-05
14_2_28_rolling_std_24,1.1074779e-05
27_1_19_lag_24,1.10677165e-05
0_0_20_lag_24,1.1059271e-05
25_2_9_rolling_3,1.1056681e-05
17_0_29_lag_168,1.1055388e-05
13_0_11_rolling_3,1.1052972e-05
3_1_24_rolling_3,1.105195e-05
1_2_28_lag_12,1.1048083e-05
5_0_9_lag_12,1.1046935e-05
9_0_26_rolling_6,1.1045025e-05
13_1_22_rolling_std_6,1.10436395e-05
26_0_15_lag_168,1.1042502e-05
0_2_19_rolling_std_6,1.1041881e-05
25_0_9_lag_168,1.1040464e-05
14_0_29_rolling_3,1.1037555e-05
14_0_9_rolling_3,1.103437e-05
15_2_2_rolling_12,1.1031172e-05
28_2_26_rolling_6,1.1029391e-05
10_1_23_lag_168,1.1026075e-05
8_2_4_rolling_std_6,1.1017367e-05
29_2_9_lag_12,1.1016815e-05
2_1_7_rolling_12,1.10159035e-05
11_1_23_rolling_24,1.0997319e-05
7_0_21_rolling_6,1.0995863e-05
25_2_15_lag_1,1.0994313e-05
29_1_1_rolling_std_6,1.0994249e-05
26_2_25_rolling_std_6,1.0990226e-05
19_2_31_rolling_12,1.0989705e-05
2_2_1_rolling_6,1.0986035e-05
12_2_5_lag_168,1.098269e-05
1_0_27_lag_6,1.0982564e-05
16_1_24_lag_168,1.0982533e-05
8_0_14_lag_1,1.098199e-05
24_0_9_lag_24,1.0981241e-05
21_2_30_rolling_12,1.0975713e-05
0_1_9_rolling_3,1.0971453e-05
7_2_28_lag_1,1.0969862e-05
19_0_25_lag_168,1.096916e-05
18_2_11_lag_12,1.0967174e-05
29_2_1_rolling_3,1.0967001e-05
16_2_31_rolling_6,1.0964723e-05
15_1_13_lag_24,1.0964422e-05
1_1_26_lag_24,1.0962464e-05
18_0_18_lag_168,1.0962021e-05
23_0_25_rolling_12,1.0960317e-05
5_0_10_lag_168,1.095932e-05
6_1_5_rolling_std_24,1.0959283e-05
3_1_30_rolling_3,1.0957064e-05
28_2_30_lag_24,1.0952884e-05
27_1_12_rolling_std_6,1.0951728e-05
24_2_16_rolling_24,1.0948208e-05
8_0_13_lag_24,1.0946427e-05
29_1_15_lag_12,1.09463745e-05
29_1_15_lag_6,1.0943953e-05
21_0_17_lag_168,1.0943538e-05
27_2_22_lag_12,1.0941922e-05
10_1_14_lag_1,1.0939531e-05
9_0_14_rolling_std_6,1.0937204e-05
14_2_7_rolling_std_6,1.0937155e-05
24_2_28_lag_24,1.0934874e-05
9_1_23_rolling_std_24,1.0934422e-05
6_2_21_lag_168,1.093382e-05
16_2_4_rolling_12,1.09296525e-05
28_2_18_lag_1,1.0925853e-05
20_0_1_lag_1,1.0924999e-05
8_0_1_rolling_std_6,1.0920781e-05
18_0_15_lag_24,1.0920264e-05
4_2_3_rolling_std_6,1.0917602e-05
16_1_6_rolling_6,1.0916775e-05
14_0_13_lag_1,1.0916741e-05
21_0_13_rolling_std_6,1.0916657e-05
14_1_6_rolling_12,1.09158145e-05
19_2_7_rolling_3,1.0914699e-05
13_0_2_rolling_std_6,1.0912812e-05
9_1_3_rolling_12,1.0912097e-05
15_2_2_rolling_3,1.0910684e-05
20_1_5_rolling_3,1.090926e-05
14_0_10_lag_12,1.0907074e-05
13_1_17_rolling_6,1.0906338e-05
7_1_26_rolling_std_6,1.090419e-05
10_0_23_lag_6,1.0903855e-05
20_1_27_rolling_3,1.0898498e-05
9_2_17_lag_24,1.0895609e-05
24_1_2_rolling_6,1.0892864e-05
17_1_28_rolling_3,1.0890792e-05
15_2_9_rolling_6,1.0889878e-05
8_1_26_rolling_3,1.0885411e-05
14_0_8_rolling_std_6,1.0884144e-05
12_2_1_rolling_24,1.0881385e-05
18_2_19_rolling_12,1.087955e-05
13_1_6_rolling_std_24,1.0878358e-05
24_2_29_lag_1,1.0873849e-05
26_2_29_rolling_3,1.0871471e-05
12_2_9_rolling_12,1.0869361e-05
9_2_21_lag_24,1.0864491e-05
1_0_20_lag_1,1.0864172e-05
19_2_19_lag_6,1.0863541e-05
26_2_0_lag_6,1.0862385e-05
29_0_18_rolling_std_6,1.08603335e-05
5_2_10_rolling_6,1.085999e-05
16_1_28_lag_168,1.0859782e-05
0_2_18_rolling_3,1.084786e-05
21_0_14_rolling_6,1.08471295e-05
24_1_3_lag_1,1.0839216e-05
21_0_3_rolling_std_24,1.0836418e-05
19_1_17_rolling_6,1.0836338e-05
23_2_5_lag_12,1.0836107e-05
14_2_31_rolling_6,1.083538e-05
4_0_12_rolling_6,1.0828814e-05
0_1_15_rolling_12,1.082796e-05
6_2_25_rolling_std_24,1.0821858e-05
7_2_13_rolling_6,1.0819551e-05
9_1_1_rolling_3,1.0818616e-05
12_0_20_rolling_6,1.0817613e-05
26_0_8_rolling_12,1.0816904e-05
25_0_9_lag_24,1.0815911e-05
1_2_19_rolling_3,1.0813003e-05
5_2_10_lag_12,1.0811037e-05
26_0_10_lag_24,1.0810628e-05
27_0_3_lag_168,1.0804298e-05
4_1_3_rolling_3,1.0791809e-05
12_2_14_lag_168,1.078922e-05
9_1_0_lag_6,1.0786316e-05
27_2_29_rolling_12,1.0783707e-05
12_1_22_rolling_24,1.078171e-05
9_2_12_lag_12,1.0778974e-05
14_2_26_rolling_12,1.0777191e-05
18_1_14_rolling_std_24,1.07747455e-05
9_2_2_lag_24,1.0773442e-05
9_2_27_lag_6,1.0771631e-05
17_1_21_lag_24,1.0768812e-05
22_1_30_rolling_24,1.0765724e-05
11_2_3_lag_24,1.0765713e-05
21_1_21_lag_12,1.0764719e-05
1_0_15_lag_168,1.0764253e-05
25_1_28_rolling_std_24,1.0761749e-05
6_2_2_lag_24,1.0761503e-05
25_2_2_rolling_24,1.07599835e-05
24_0_12_rolling_12,1.0759629e-05
27_1_14_lag_12,1.0755482e-05
3_0_1_lag_24,1.0750507e-05
12_1_13_rolling_std_6,1.0749174e-05
16_1_21_lag_1,1.074736e-05
2_0_4_rolling_12,1.0745567e-05
2_2_20_lag_6,1.0743729e-05
27_1_18_rolling_3,1.0743235e-05
8_2_0_lag_1,1.0741454e-05
5_0_31_rolling_3,1.0741116e-05
26_0_18_lag_24,1.0740495e-05
22_0_1_lag_12,1.0738962e-05
19_0_25_rolling_3,1.0737199e-05
12_1_26_lag_12,1.0734026e-05
8_2_14_rolling_std_6,1.0732451e-05
0_0_25_rolling_3,1.0731545e-05
29_2_28_lag_168,1.073147e-05
17_1_10_rolling_12,1.0730888e-05
21_0_15_rolling_3,1.0726785e-05
21_0_6_rolling_3,1.0723988e-05
8_1_4_lag_24,1.0716702e-05
8_1_15_lag_168,1.0712366e-05
27_2_17_rolling_std_6,1.0711487e-05
1_2_10_lag_6,1.07109245e-05
5_1_9_rolling_std_6,1.0709579e-05
2_0_25_rolling_3,1.0709225e-05
12_0_17_lag_6,1.0708052e-05
22_1_14_lag_1,1.0707699e-05
18_0_12_lag_168,1.0706006e-05
2_0_7_lag_168,1.0701887e-05
29_1_1_lag_24,1.0700531e-05
11_0_18_rolling_6,1.0700337e-05
8_1_26_rolling_std_24,1.0694131e-05
0_1_25_rolling_std_6,1.0694037e-05
16_1_14_rolling_12,1.0693236e-05
29_0_24_rolling_3,1.0692682e-05
18_0_14_lag_1,1.0691953e-05
11_1_26_lag_24,1.0691819e-05
12_0_4_lag_168,1.0690836e-05
20_2_11_lag_6,1.0690111e-05
12_2_9_rolling_std_6,1.0685355e-05
10_2_20_lag_6,1.0684159e-05
1_1_6_lag_24,1.0681076e-05
4_1_29_rolling_3,1.0678996e-05
2_2_19_lag_6,1.06759635e-05
1_0_16_rolling_3,1.0675917e-05
28_2_4_lag_24,1.0675666e-05
9_1_14_rolling_12,1.067409e-05
27_1_13_lag_1,1.0672033e-05
16_2_11_lag_12,1.0669299e-05
9_1_22_rolling_6,1.0666228e-05
19_0_13_lag_168,1.066489e-05
19_2_12_lag_168,1.0664779e-05
0_1_23_lag_168,1.0663911e-05
15_2_1_lag_1,1.0661879e-05
17_1_10_rolling_6,1.0656185e-05
7_2_5_lag_6,1.0654709e-05
25_1_30_lag_24,1.0653126e-05
18_1_1_lag_168,1.0647367e-05
21_2_21_rolling_6,1.0645507e-05
19_0_16_rolling_std_24,1.0641513e-05
12_0_2_rolling_24,1.0640083e-05
24_0_4_lag_12,1.0638136e-05
18_1_12_rolling_std_6,1.0637372e-05
10_1_31_lag_168,1.0636959e-05
7_1_17_lag_24,1.0634448e-05
12_0_26_rolling_24,1.0632672e-05
18_1_16_lag_168,1.0631719e-05
27_2_14_rolling_3,1.0629876e-05
18_0_2_rolling_std_6,1.0625985e-05
18_0_13_lag_6,1.0624002e-05
7_0_22_rolling_std_24,1.0623877e-05
15_0_19_rolling_12,1.0623074e-05
14_2_25_rolling_std_6,1.0619409e-05
3_0_12_rolling_std_6,1.0618289e-05
20_0_14_rolling_std_6,1.06154785e-05
0_2_14_rolling_6,1.0614968e-05
16_0_27_rolling_12,1.0614186e-05
13_0_16_rolling_12,1.0611509e-05
4_0_1_lag_6,1.0609594e-05
10_2_3_rolling_24,1.0604856e-05
25_0_1_rolling_3,1.060364e-05
1_2_1_rolling_6,1.0602491e-05
16_0_7_lag_168,1.0596375e-05
20_1_16_lag_1,1.0594487e-05
28_0_25_lag_168,1.0591447e-05
22_0_18_rolling_12,1.05865e-05
11_0_12_lag_1,1.0584557e-05
0_2_26_lag_12,1.0584267e-05
10_1_6_rolling_std_6,1.0580157e-05
25_2_25_rolling_std_6,1.05730305e-05
1_1_9_lag_1,1.0569663e-05
15_1_20_rolling_3,1.0568425e-05
16_0_28_lag_12,1.0568353e-05
0_1_21_lag_168,1.0566221e-05
17_1_12_rolling_std_6,1.05644385e-05
24_2_11_lag_24,1.0562092e-05
29_1_16_rolling_24,1.0559808e-05
10_1_21_lag_24,1.0558299e-05
1_2_7_lag_1,1.0557704e-05
28_0_31_rolling_6,1.0554827e-05
24_0_18_rolling_std_6,1.0554634e-05
4_2_10_rolling_std_6,1.055318e-05
22_2_22_rolling_std_24,1.05494755e-05
4_1_27_lag_6,1.0549457e-05
11_1_6_rolling_3,1.0548957e-05
4_0_7_rolling_std_6,1.0548807e-05
13_1_15_lag_6,1.0548651e-05
11_1_30_rolling_6,1.0547825e-05
9_1_29_lag_1,1.05464915e-05
16_2_5_rolling_std_6,1.0545427e-05
13_1_20_rolling_3,1.05414e-05
26_0_0_lag_12,1.0540483e-05
13_0_19_lag_168,1.0533929e-05
1_1_29_lag_24,1.053358e-05
17_0_18_rolling_12,1.05317295e-05
7_1_15_rolling_6,1.05251665e-05
19_2_28_rolling_std_24,1.0523497e-05
5_1_13_lag_24,1.0521264e-05
0_2_19_lag_168,1.0518135e-05
15_1_30_lag_6,1.05150675e-05
22_0_8_lag_168,1.0514768e-05
1_1_2_rolling_6,1.0513876e-05
23_0_30_rolling_3,1.0512856e-05
8_0_5_rolling_std_6,1.0512358e-05
11_1_15_rolling_24,1.0511628e-05
7_1_20_lag_1,1.0510651e-05
15_2_18_lag_6,1.05093895e-05
8_0_14_lag_12,1.050864e-05
26_0_26_rolling_std_6,1.0508419e-05
16_2_25_lag_12,1.0507378e-05
19_2_14_lag_6,1.0505149e-05
20_2_0_lag_168,1.0503351e-05
18_2_5_lag_6,1.0502802e-05
11_0_12_rolling_std_6,1.0499884e-05
14_1_22_lag_168,1.0499752e-05
26_0_24_lag_168,1.0496465e-05
11_0_20_rolling_std_6,1.04957235e-05
2_1_30_rolling_3,1.0494019e-05
28_2_3_lag_1,1.04933415e-05
12_0_28_rolling_24,1.0493262e-05
4_2_20_lag_168,1.0492112e-05
12_0_1_lag_6,1.0491669e-05
8_0_4_rolling_12,1.0491306e-05
28_0_10_lag_24,1.0486222e-05
4_0_14_rolling_12,1.0485928e-05
10_1_24_rolling_6,1.0484872e-05
26_2_21_rolling_3,1.0482721e-05
6_2_2_rolling_3,1.0481132e-05
15_2_20_rolling_6,1.04796745e-05
29_0_18_lag_1,1.0477035e-05
10_2_17_lag_1,1.0476288e-05
17_2_21_lag_6,1.0470639e-05
21_2_8_lag_24,1.0468979e-05
15_2_8_lag_1,1.0465536e-05
12_2_3_rolling_std_6,1.0465376e-05
4_0_19_lag_12,1.0464453e-05
2_0_2_rolling_3,1.0464075e-05
16_1_30_lag_24,1.046246e-05
17_0_30_rolling_std_24,1.0460144e-05
13_2_16_rolling_std_6,1.0459869e-05
28_0_31_lag_1,1.0457043e-05
22_2_29_lag_168,1.0456751e-05
20_1_12_rolling_3,1.0454773e-05
10_1_16_lag_24,1.0454051e-05
13_2_4_lag_12,1.0450963e-05
7_2_9_lag_1,1.0450336e-05
20_1_10_lag_1,1.0448804e-05
22_2_14_rolling_6,1.0447464e-05
18_0_23_rolling_std_6,1.0447065e-05
19_2_9_lag_168,1.0445796e-05
17_2_28_rolling_3,1.0444399e-05
5_0_11_rolling_6,1.0444246e-05
23_0_5_lag_168,1.0443079e-05
21_2_2_rolling_std_24,1.0442005e-05
26_1_3_lag_12,1.04401815e-05
14_0_28_lag_24,1.0439114e-05
22_1_8_rolling_std_24,1.0438135e-05
21_0_13_lag_6,1.0434724e-05
7_2_28_rolling_std_6,1.0432732e-05
19_1_16_rolling_3,1.0429725e-05
19_2_13_lag_24,1.0428455e-05
5_2_9_rolling_12,1.042841e-05
0_1_25_lag_1,1.0426986e-05
21_1_24_rolling_std_24,1.0419776e-05
25_2_31_rolling_3,1.0418959e-05
2_2_0_lag_1,1.04153605e-05
21_0_26_rolling_std_6,1.0411533e-05
4_2_3_lag_12,1.0405398e-05
1_0_16_lag_1,1.04050105e-05
9_0_18_rolling_3,1.0404185e-05
19_0_19_rolling_3,1.0402111e-05
5_2_25_lag_24,1.0400438e-05
3_1_18_lag_12,1.0400328e-05
